,DEMREL02,DEMID01,DEMSN01,RELPCG02,RELOCG02,SIBIND02,CH02PRWT,PCGRES02,OCGRES02,ASMRES02,CHRES02,TDRES02,CCDRES02,EMSRES02,IWER02,SBLNUM03,SBLNUM01,BIOPR03,BIOPR01,BIOGPR03,BIOGPR01,PCGEMS02
1122,6,3132,3,1,0,1,4.211,1,0,1,1,1,1,0,2094,1,2,2,2,0,0,0
1123,6,3134,2,1,0,5,67.038,1,0,1,1,1,1,1,2106,0,0,2,2,2,2,1
1124,6,3138,3,1,4,5,16.215,1,5,1,1,1,1,5,2025,1,0,1,1,2,2,1
1125,6,3139,5,1,4,1,19.146,1,5,1,1,1,1,0,2032,2,3,1,1,2,2,0
1126,6,3139,6,1,4,1,18.943,1,5,1,1,1,1,0,2032,2,3,1,1,2,2,0
1127,6,3145,3,1,4,5,13.784,1,1,5,5,1,1,0,2103,0,0,1,1,2,2,0
1128,6,3146,2,1,0,1,29.901,1,0,1,1,5,0,0,2103,1,1,2,2,0,0,0
1129,6,3146,3,1,0,1,29.437,1,0,1,1,5,1,0,2103,1,1,2,2,0,0,0
1130,6,3157,2,1,5,5,4.094,1,1,1,5,1,1,1,2051,3,0,2,2,0,0,1
1131,6,3159,2,1,0,1,4.551,1,0,1,1,5,1,0,2039,2,2,2,2,0,0,0
1132,6,3159,3,1,0,1,4.188,1,0,1,5,5,1,5,2039,2,2,2,2,0,0,1
1133,6,3160,3,7,19,1,2.622,1,1,1,1,1,1,0,2060,1,1,4,4,1,1,0
1134,6,3160,4,7,19,1,2.54,1,1,1,1,1,1,5,2060,1,1,4,4,1,1,1
1135,6,3166,3,1,4,5,20.169,1,1,1,0,1,1,1,2035,1,1,1,1,2,2,1
1136,6,3170,3,1,4,1,13.637,1,1,1,1,1,1,0,2095,1,1,1,1,2,2,0
1137,6,3170,4,1,4,1,13.395,1,1,1,1,1,1,0,2095,1,1,1,1,2,2,0
1138,6,3174,2,1,0,5,3.177,1,0,1,1,1,1,1,2046,1,1,2,2,2,2,1
1139,6,3177,2,7,0,5,5.897,1,0,1,1,1,1,0,2015,0,0,4,2,1,2,0
1140,6,3180,3,1,19,5,60.94,1,1,1,1,1,1,0,2009,0,0,2,2,2,2,0
1141,6,3181,3,4,4,1,18.643,1,5,5,5,5,5,0,2032,1,1,1,1,2,2,5
1142,6,3181,4,1,4,1,18.097,1,5,1,1,1,1,0,2032,1,1,1,1,2,2,0
1143,6,3187,2,1,0,5,5.164,1,0,1,1,1,1,1,2050,1,1,2,2,0,0,1
1144,6,3188,3,1,5,1,19.736,1,1,1,1,1,1,0,2083,3,2,2,2,0,0,0
1145,6,3188,4,1,4,1,19.439,1,1,1,5,1,1,1,2083,3,2,1,1,0,0,1
1146,6,3190,2,1,13,5,2.956,1,5,1,1,1,1,1,2094,1,1,2,2,0,0,1
1147,6,3194,2,1,0,1,2.825,1,0,1,1,1,1,0,2050,1,1,2,2,2,2,0
1148,6,3194,3,1,0,1,2.832,1,0,1,1,1,1,5,2050,1,1,2,2,2,2,1
1149,6,3202,3,1,10,5,32.255,1,5,5,5,5,5,0,2108,2,1,2,2,2,2,5
1150,6,3208,3,1,4,5,2.676,1,1,1,1,1,5,0,2116,0,0,1,1,0,0,0
1151,6,3209,2,1,0,5,5.625,1,0,1,1,1,1,5,2091,2,2,2,2,2,2,1
1152,6,3212,4,1,4,5,2.012,1,1,1,1,1,0,0,2016,1,1,1,1,2,2,0
1153,6,3213,4,1,0,1,10.321,1,0,1,1,1,1,1,2024,3,3,2,2,2,2,1
1154,6,3213,5,1,0,1,10.177,1,0,1,1,1,1,5,2024,3,3,2,2,2,2,1
1155,6,3214,3,1,4,1,5.013,1,5,5,5,5,5,0,2071,2,2,1,1,2,2,0
1156,6,3214,4,1,4,1,4.886,1,5,5,5,5,1,0,2071,2,2,1,1,2,2,0
1157,6,3228,4,1,4,1,2.955,1,5,1,1,1,1,0,2008,3,2,2,1,2,2,0
1158,6,3228,5,1,4,1,2.906,1,5,1,1,1,1,0,2008,3,2,2,1,2,2,0
1159,6,3229,3,1,4,5,6.088,1,1,1,1,1,1,1,2008,1,1,1,1,2,2,1
1160,6,3230,3,1,0,1,43.481,1,0,5,5,5,5,0,2057,1,1,2,2,2,2,5
1161,6,3230,4,1,0,1,43.166,1,0,5,0,5,5,0,2057,1,1,2,2,2,2,5
1162,6,3234,3,1,5,1,15.97,1,5,1,1,5,1,0,2104,3,3,2,2,2,2,0
1163,6,3234,4,1,5,1,15.715,1,5,1,1,5,1,0,2104,3,3,2,2,2,2,0
1164,6,3236,5,1,0,5,5.03,1,0,1,1,1,1,0,2087,1,3,2,2,0,0,0
1165,6,3237,4,7,8,1,12.061,1,1,1,1,1,1,1,2115,1,1,4,4,1,1,1
1166,6,3237,5,7,8,1,12.391,1,1,1,1,1,1,0,2115,1,1,4,4,1,1,0
1167,6,3239,3,1,4,1,15.883,1,1,1,1,1,1,1,2010,2,2,1,1,0,0,1
1168,6,3239,4,1,4,1,15.726,1,1,1,1,1,1,1,2010,2,2,1,1,0,0,1
1169,6,3240,3,1,0,1,2.118,1,0,1,1,1,1,0,2064,1,2,2,2,1,1,0
1170,6,3240,4,1,0,1,2.095,1,0,1,1,1,1,0,2064,1,2,2,2,1,1,0
1171,6,3244,4,1,4,1,3.385,1,1,1,1,1,1,0,2087,1,2,1,1,2,2,0
1172,6,3244,5,1,4,1,3.34,1,1,1,1,1,1,0,2087,1,2,1,1,2,2,0
1173,6,3246,4,7,8,5,5.708,1,1,1,1,1,1,0,2100,9,1,0,0,1,1,0
1174,6,3263,3,1,4,1,14.585,1,1,1,1,1,1,0,2006,1,1,1,1,2,2,0
1175,6,3263,4,1,4,1,14.625,1,1,1,1,1,1,0,2006,1,1,1,1,2,2,0
1176,6,3268,4,1,4,5,2.776,1,1,1,1,1,1,0,2053,1,1,1,1,0,0,0
1177,6,3270,4,1,10,1,56.615,1,5,5,5,5,5,0,2035,2,2,2,2,0,0,5
1178,6,3270,5,1,4,1,53.551,1,1,1,0,5,1,5,2035,2,2,1,1,0,0,1
1179,6,3274,3,3,6,5,14.206,1,1,1,5,1,1,1,2070,0,0,4,4,0,0,1
1180,6,3282,2,1,0,5,4.062,1,0,1,1,1,1,1,2068,96,96,2,2,0,0,1
1181,6,3284,4,1,4,1,15.586,1,1,1,0,1,1,1,2098,2,2,1,1,2,2,1
1182,6,3284,5,1,4,1,15.586,1,1,1,0,1,1,1,2098,2,2,1,1,2,2,1
1183,6,3286,4,1,5,1,3.422,1,1,1,1,1,1,0,2019,2,2,2,2,0,0,0
1184,6,3286,5,1,5,1,3.354,1,1,1,1,1,1,0,2019,2,2,2,2,0,0,0
1185,6,3287,3,1,4,1,22.203,1,5,1,1,1,1,0,2006,0,1,0,1,0,0,0
1186,6,3287,4,1,4,1,20.588,1,5,1,5,1,1,1,2006,0,1,0,1,0,0,1
1187,6,3293,3,7,0,5,32.189,1,0,1,1,1,1,0,2054,10,0,6,4,4,1,0
1188,6,3294,2,1,19,5,28.713,1,1,1,1,1,1,0,2106,96,96,2,2,2,2,0
1189,6,3295,3,1,4,1,22.412,1,1,1,1,1,1,0,2110,1,1,1,1,2,2,0
1190,6,3295,4,1,4,1,21.603,1,1,1,1,1,1,0,2110,1,1,1,1,2,2,0
1191,6,3297,2,1,0,5,3.332,1,0,1,1,1,1,1,2093,0,0,2,2,0,0,1
1192,6,3299,3,1,4,1,17.93,1,5,1,1,5,1,5,2013,1,1,1,1,2,2,1
1193,6,3299,4,1,4,1,17.967,1,5,1,5,5,5,0,2013,1,1,1,1,2,2,5
1194,6,3302,4,8,7,5,20.527,1,1,1,5,1,1,1,2034,0,96,2,4,2,1,1
1195,6,3303,5,1,4,5,12.649,1,1,1,1,1,1,0,2034,2,2,1,1,2,2,0
1196,6,3305,3,1,7,1,5.31,1,1,1,1,1,1,1,2075,2,2,2,2,0,0,1
1197,6,3305,4,1,7,1,5.31,1,1,1,1,1,1,5,2075,2,2,2,2,0,0,1
1198,6,3306,3,1,5,1,20.337,1,1,1,1,1,1,1,2083,2,2,2,2,0,0,1
1199,6,3306,4,1,4,1,20.407,1,1,1,1,1,1,1,2083,2,2,1,1,0,0,1
1200,6,3309,4,1,4,1,4.271,1,1,1,1,1,1,1,2013,2,2,1,1,2,2,1
1201,6,3309,5,1,4,1,4.248,1,1,1,1,1,1,1,2013,2,2,1,1,2,2,1
1202,6,3310,3,3,6,5,34.463,1,1,1,1,1,1,1,2080,0,0,4,4,0,0,1
1203,6,3312,2,1,7,5,8.377,1,1,1,0,1,1,1,2014,0,0,2,2,2,2,1
1204,6,3313,4,1,4,5,5.676,1,1,5,5,1,5,1,2014,2,2,1,1,2,2,1
1205,6,3316,2,1,0,5,10.035,1,0,1,1,1,1,0,2061,0,0,2,2,2,2,0
1206,6,3318,4,1,4,5,1.837,1,1,1,1,1,5,0,2107,1,1,1,1,0,0,0
1207,6,3322,4,1,4,1,5.284,1,1,1,1,1,1,0,2050,2,2,1,1,2,2,0
1208,6,3323,3,1,4,1,8.613,1,1,1,1,1,1,1,2086,1,1,1,1,0,0,1
1209,6,3323,4,1,4,1,8.674,1,1,1,1,1,1,1,2086,1,1,1,1,0,0,1
1210,6,3324,3,1,4,5,9.087,1,1,1,0,1,1,5,2068,3,2,1,1,0,0,1
1211,6,3328,3,1,4,1,41.68,1,1,1,1,1,1,1,2034,1,1,1,1,0,0,1
1212,6,3328,4,1,4,1,41.496,1,1,1,0,1,1,1,2034,1,1,1,1,0,0,1
1213,6,3338,2,1,0,5,38.176,1,0,1,1,1,1,1,2092,0,0,2,2,0,0,1
1214,6,3344,3,1,5,5,30.743,1,1,1,1,1,1,0,2059,1,1,2,2,2,2,0
1215,6,3346,4,1,4,5,12.82,1,1,1,1,1,1,0,2094,1,1,1,1,2,2,0
1216,6,3350,4,1,5,5,17.822,1,1,1,1,1,1,0,2033,1,1,2,2,2,2,0
1217,6,3352,4,1,4,5,15.281,1,1,1,1,1,1,0,2028,1,1,1,1,0,0,0
1218,6,3353,3,1,7,5,1.561,1,1,1,0,1,5,5,2036,0,0,2,2,1,1,1
1219,6,3357,4,1,13,1,3.72,1,5,5,5,5,5,0,2073,2,2,2,2,0,0,5
1220,6,3357,5,7,11,1,3.552,1,1,1,5,1,1,5,2073,1,1,0,5,1,1,1
1221,6,3358,4,1,4,5,2.083,1,1,1,1,1,1,0,2039,1,1,1,1,0,0,0
1222,6,3360,3,1,4,1,3.435,1,5,1,1,1,0,5,2031,0,0,1,1,2,2,1
1223,6,3360,4,11,12,1,4.521,1,5,1,1,1,5,0,2031,96,96,4,4,2,2,0
1224,6,3363,3,1,0,1,10.455,1,0,1,1,1,1,0,2096,1,1,2,2,2,2,0
1225,6,3363,4,1,0,1,10.416,1,0,1,1,1,1,5,2096,1,1,2,2,2,2,1
1226,6,3364,3,1,5,1,16.052,1,1,1,1,1,5,0,2096,2,2,2,2,2,2,5
1227,6,3364,4,1,5,1,15.915,1,1,1,5,1,5,0,2096,2,2,2,2,2,2,5
1228,6,3367,2,1,0,5,3.004,1,0,1,1,1,1,0,2056,1,1,2,2,0,0,0
1229,6,3368,4,1,4,5,27.633,1,1,1,1,1,1,0,2012,9,1,1,1,2,2,0
1230,6,3375,3,1,4,5,4.073,1,1,1,1,1,1,1,2075,2,2,1,1,0,0,1
1231,6,3376,4,1,4,5,4.734,1,5,1,1,5,1,0,2098,9,1,1,1,0,2,0
1232,6,3378,3,1,4,5,1.162,1,1,1,0,1,1,1,2063,0,0,1,1,2,2,1
1233,6,3379,3,1,4,5,4.747,1,1,1,1,1,1,0,2093,1,1,1,1,2,2,0
1234,6,3383,4,1,4,5,2.891,1,1,1,1,1,1,0,2060,9,1,1,1,2,2,0
1235,6,3393,3,1,4,1,16.241,1,1,1,1,1,1,1,2054,2,2,1,1,2,2,1
1236,6,3393,4,1,4,1,15.872,1,1,1,1,1,1,1,2054,2,2,1,1,2,2,1
1237,6,3397,2,1,0,5,4.437,1,0,1,1,1,1,5,2021,0,0,2,2,2,2,1
1238,6,3398,3,1,4,1,18.405,1,1,1,1,1,5,0,2047,2,2,1,1,2,2,5
1239,6,3398,4,1,4,1,18.129,1,1,1,1,1,5,0,2047,2,2,1,1,2,2,5
1240,6,3399,3,1,0,1,38.297,1,0,1,1,1,1,0,2070,1,1,2,1,2,2,0
1241,6,3399,4,1,0,1,37.893,1,0,1,1,1,1,0,2070,1,1,2,1,2,2,0
1242,6,3408,52,1,0,1,6.215,1,0,5,5,5,5,0,2080,1,10,1,6,0,4,5
1243,6,3417,3,1,4,5,20.676,1,1,1,5,1,1,1,2006,2,2,1,1,2,2,1
1244,6,3426,3,1,4,5,15.215,1,1,5,5,1,0,0,2012,96,1,1,1,2,2,5
1245,6,3429,3,1,4,5,4.329,1,1,1,1,1,1,0,2057,1,1,1,1,0,0,0
1246,6,3430,2,1,0,1,4.015,1,0,1,1,1,1,0,2097,2,1,2,2,2,2,0
1247,6,3430,3,1,0,1,3.978,1,0,1,1,1,1,5,2097,2,1,2,2,2,2,1
1248,6,3434,3,1,0,5,5.897,1,0,1,0,1,1,1,2008,96,1,2,2,2,2,1
1249,6,3436,4,1,5,1,4.204,1,1,1,1,1,1,0,2088,3,3,2,2,0,0,0
1250,6,3436,5,1,5,1,3.304,1,1,1,1,1,1,0,2088,3,3,2,2,0,0,0
1251,6,3437,3,1,4,1,33.5,1,1,1,1,1,1,0,2070,1,1,1,1,0,0,0
1252,6,3437,4,1,4,1,33.577,1,1,1,1,1,1,1,2070,1,1,1,1,0,0,1
1253,6,3438,3,1,4,5,16.736,1,1,1,1,1,1,0,2070,96,96,1,1,2,2,0
1254,6,3442,4,1,4,5,19.82,1,1,1,1,1,1,0,2031,9,1,1,1,2,2,0
1255,6,3443,5,1,4,1,20.938,1,1,1,1,1,1,5,2027,9,2,1,1,2,2,1
1256,6,3446,3,1,4,1,3.323,1,1,1,1,1,1,1,2091,1,1,1,1,0,0,1
1257,6,3446,4,1,4,1,3.264,1,1,1,0,1,1,1,2091,1,1,1,1,0,0,1
1258,6,3447,2,1,0,1,10.45,1,0,1,1,1,1,0,2050,1,1,2,2,0,2,0
1259,6,3447,3,1,0,1,9.97,1,0,1,1,1,1,0,2050,1,1,2,2,0,2,0
1260,6,3451,3,1,4,1,3.151,1,1,1,1,1,0,0,2024,1,1,1,1,2,2,0
1261,6,3451,4,1,4,1,3.14,1,1,1,1,1,0,0,2024,1,1,1,1,2,2,0
1262,6,3464,3,1,4,1,2.089,1,1,1,1,1,1,0,2016,1,1,1,1,1,1,0
1263,6,3464,4,1,4,1,2.053,1,1,1,1,1,1,0,2016,1,1,1,1,1,1,0
1264,6,3466,3,1,4,1,23.396,1,1,1,1,1,1,0,2102,2,2,1,1,2,2,0
1265,6,3466,4,1,4,1,23.183,1,1,1,1,1,0,5,2102,2,2,1,1,2,2,1
1266,6,3477,3,1,4,1,28.764,1,1,1,1,1,1,0,2006,3,3,1,1,2,2,0
1267,6,3477,5,1,4,1,27.871,1,1,1,5,1,1,1,2006,3,3,1,1,2,2,1
1268,6,3481,3,1,4,1,29.659,1,1,1,1,1,1,0,2028,2,1,1,1,0,0,0
1269,6,3481,4,1,4,1,28.968,1,1,1,1,1,1,5,2028,2,1,1,1,0,0,1
1270,6,3485,3,1,4,1,17.058,1,1,1,1,1,1,0,2013,0,1,0,1,0,0,0
1271,6,3485,4,1,4,1,16.847,1,1,1,1,1,1,0,2013,0,1,0,1,0,0,0
1272,6,3489,3,1,4,1,3.682,1,1,1,1,1,0,0,2002,1,1,1,1,0,0,0
1273,6,3489,4,1,4,1,3.653,1,1,1,1,1,1,0,2002,1,1,1,1,0,0,0
1274,6,3492,3,1,4,1,23.109,1,1,1,1,1,0,0,2002,1,1,1,1,2,2,0
1275,6,3492,4,1,4,1,23.166,1,1,1,1,1,0,0,2002,1,1,1,1,2,2,0
1276,6,3493,2,1,0,5,5.907,1,0,1,1,1,1,1,2053,0,0,2,2,2,2,1
1277,6,3498,2,1,0,5,2.132,1,0,1,1,1,1,0,2088,1,1,2,2,0,0,0
1278,6,3502,3,1,13,5,24.327,1,1,1,1,1,1,0,2034,96,1,2,2,2,2,0
1279,6,3503,5,1,7,5,38.285,1,1,1,1,1,1,5,2028,1,1,2,2,1,1,1
1280,6,3504,3,1,4,1,34.348,1,1,1,1,1,1,0,2068,1,1,1,1,0,0,0
1281,6,3504,4,1,4,1,33.943,1,1,1,1,1,1,0,2068,1,1,1,1,0,0,0
1282,6,3506,3,1,4,1,59.614,1,1,1,1,1,1,0,2069,5,5,1,1,0,0,0
1283,6,3506,6,1,4,1,58.042,1,1,1,1,1,1,0,2069,5,5,1,1,0,0,0
1284,6,3510,3,1,0,1,14.897,1,0,1,1,1,0,0,2088,1,2,2,2,0,0,0
1285,6,3510,4,1,0,1,14.62,1,0,1,1,1,1,0,2088,1,2,2,2,0,0,0
1286,6,3518,2,1,5,5,36.615,1,1,1,5,1,1,1,2023,1,1,2,2,2,2,1
1287,6,3525,3,1,4,5,5.929,1,1,1,1,1,0,0,2028,0,0,1,1,2,2,0
1288,6,3530,3,7,8,1,43.836,1,1,1,1,1,5,0,2002,1,1,4,4,1,1,0
1289,6,3530,4,7,8,1,43.836,1,1,1,1,1,5,0,2002,1,1,4,4,1,1,0
1290,6,3533,4,1,4,1,49.756,1,1,1,1,1,1,0,2112,2,2,1,1,2,2,0
1291,6,3533,5,1,4,1,49.169,1,1,1,1,1,1,0,2112,2,2,1,1,2,2,0
1292,6,3540,3,1,4,1,5.708,1,5,1,1,5,1,0,2087,2,1,1,1,0,0,0
1293,6,3540,4,1,4,1,4.216,1,5,1,1,5,1,1,2087,2,1,1,1,0,0,1
1294,6,3541,3,1,4,1,19.48,1,5,1,1,1,1,0,2046,1,1,1,1,2,2,0
1295,6,3541,4,1,4,1,19.042,1,5,1,1,1,1,0,2046,1,1,1,1,2,2,0
1296,6,3542,2,1,0,1,2.073,1,0,1,1,1,1,1,2054,2,2,2,2,2,2,1
1297,6,3542,3,1,0,1,2.073,1,0,1,1,1,1,1,2054,2,2,2,2,2,2,1
1298,6,3543,3,1,4,5,29.413,1,1,1,1,1,1,1,2106,1,1,1,1,2,2,1
1299,6,3545,3,1,13,5,8.254,1,5,1,1,5,5,0,2046,1,1,2,2,2,2,0
1300,6,3555,3,7,0,5,4.274,1,0,1,1,1,1,5,2064,2,2,5,2,1,1,1
1301,6,3565,3,1,4,1,24.538,1,1,1,1,1,0,0,2075,2,2,1,1,0,0,0
1302,6,3565,4,1,4,1,24.264,1,1,1,1,1,0,0,2075,2,2,1,1,0,0,0
1303,6,3567,4,1,4,1,36.669,1,1,1,1,1,1,0,2083,2,2,1,1,0,0,0
1304,6,3567,5,1,4,1,35.618,1,1,1,1,1,1,0,2083,2,2,1,1,0,0,0
1305,6,3568,2,1,5,5,4.062,1,1,1,1,1,1,0,2075,2,1,2,2,2,2,0
1306,6,3570,2,1,0,1,1.846,1,0,1,1,1,1,0,2020,1,1,2,2,0,0,0
1307,6,3570,3,1,0,1,1.793,1,0,1,0,1,1,1,2020,1,1,2,2,0,0,1
1308,6,3572,3,1,4,5,13.457,1,1,1,1,1,1,0,2071,0,0,1,1,0,0,0
1309,6,3575,4,1,5,1,28.768,1,1,1,1,1,1,0,2017,2,2,2,2,0,0,0
1310,6,3575,5,1,4,1,26.898,1,1,1,5,1,0,5,2017,2,2,1,1,0,0,1
1311,6,3577,3,1,5,5,3.102,1,1,1,1,1,1,5,2012,1,0,2,2,2,2,1
1312,6,3581,3,2,4,5,49.851,1,1,1,5,1,0,5,2096,1,1,3,3,2,2,1
1313,6,3583,3,1,4,5,38.297,1,1,1,5,1,1,1,2036,0,0,1,1,2,2,1
1314,6,3585,5,7,11,5,5.914,1,5,5,0,5,5,0,2108,96,0,4,2,1,1,5
1315,6,3586,3,1,4,1,28.308,1,1,1,1,1,0,0,2001,1,1,1,1,0,0,0
1316,6,3586,4,1,4,1,27.666,1,1,1,1,1,1,1,2001,1,1,1,1,0,0,1
1317,6,3589,4,1,0,1,8.786,1,0,1,1,5,1,0,2087,0,4,0,2,0,0,0
1318,6,3589,5,1,0,1,8.689,1,0,1,1,5,1,5,2087,0,4,0,2,0,0,1
1319,6,3597,3,1,4,5,9.778,1,1,1,1,1,1,1,2098,0,0,1,1,2,2,1
1320,6,3600,4,1,4,5,23.286,1,1,1,1,1,1,0,2098,9,1,1,1,2,2,0
1321,6,3601,4,7,0,5,28.043,1,0,1,1,1,1,0,2017,1,96,2,4,2,1,0
1322,6,3604,4,1,4,1,18.731,1,1,1,1,1,1,0,2018,1,1,2,1,2,2,0
1323,6,3604,5,1,7,1,20.334,1,1,1,1,1,1,0,2018,1,1,4,0,2,2,0
1324,6,3605,4,1,0,1,5.534,1,0,1,1,1,1,0,2046,3,3,2,2,0,0,0
1325,6,3605,5,1,0,1,5.929,1,0,1,1,1,1,0,2046,3,3,2,2,0,0,0
1326,6,3607,3,7,0,5,4.109,1,0,1,1,1,1,1,2064,96,96,4,4,1,1,1
1327,6,3608,2,1,0,1,2.697,1,0,1,1,1,1,0,2068,1,1,2,2,2,2,0
1328,6,3608,3,1,0,1,2.093,1,0,1,1,1,1,5,2068,1,1,2,2,2,2,1
1329,6,3611,5,1,4,1,2.997,1,1,5,5,1,0,0,2100,2,2,1,1,0,0,0
1330,6,3616,4,1,4,5,3.172,1,1,1,1,1,5,0,2054,1,1,1,1,2,2,0
1331,6,3620,3,4,1,5,18.344,1,1,1,0,1,1,1,2061,1,1,1,1,2,2,1
1332,6,3621,3,1,4,5,21.07,1,1,1,1,1,1,1,2026,1,1,1,1,2,2,1
1333,6,3628,3,1,7,1,18.547,1,1,1,1,1,1,0,2098,1,1,2,1,0,0,0
1334,6,3628,4,1,7,1,18.268,1,1,1,1,1,1,0,2098,1,1,2,1,0,0,0
1335,6,3629,4,1,0,5,20.463,1,0,1,1,1,1,0,2015,9,1,2,1,2,2,0
1336,6,3633,3,1,4,1,21.47,1,1,1,1,1,5,0,2111,1,1,1,1,0,0,0
1337,6,3633,4,1,4,1,20.036,1,1,1,0,1,1,1,2111,1,1,1,1,0,0,1
1338,6,3638,4,1,4,1,32.93,1,1,1,1,1,1,0,2083,4,5,1,1,0,0,0
1339,6,3638,5,1,4,1,31.322,1,1,1,1,1,1,1,2083,4,5,1,1,0,0,1
1340,6,3641,4,7,8,5,22.516,1,1,1,1,1,5,0,2069,0,0,4,4,0,0,0
1341,6,3644,3,1,4,1,35.488,1,1,1,1,1,1,0,2088,2,2,1,1,3,1,0
1342,6,3644,4,1,4,1,35.135,1,1,1,1,1,1,0,2088,2,2,1,1,3,1,0
1343,6,3645,3,1,13,5,4.285,1,5,5,5,5,5,0,2094,1,1,2,2,0,0,5
1344,6,3647,6,1,0,1,31.519,1,0,1,1,1,1,0,2023,10,3,6,4,4,1,0
1345,6,3649,3,4,9,5,9.323,1,5,1,1,1,1,0,2107,0,0,3,3,0,0,0
1346,6,3652,3,1,4,1,2.647,1,5,1,1,1,1,0,2040,2,2,2,2,2,2,0
1347,6,3652,4,1,4,1,2.569,1,5,1,0,1,5,1,2040,2,2,1,1,2,2,1
1348,6,3653,3,7,8,5,3.439,1,1,1,1,1,1,1,2028,0,0,0,0,1,1,1
1349,6,3654,2,1,0,1,3.433,1,0,1,1,1,1,0,2063,2,2,2,2,1,1,0
1350,6,3654,3,1,0,1,3.185,1,0,1,1,1,1,0,2063,2,2,2,2,1,1,0
1351,6,3656,2,1,0,5,2.551,1,0,1,1,1,1,0,2019,0,0,2,2,0,0,0
1352,6,3657,2,1,0,5,8.305,1,0,1,1,1,1,0,2076,0,0,2,2,0,0,0
1353,6,3659,5,1,4,1,1.799,1,1,1,1,1,1,5,2076,3,3,1,1,2,2,1
1354,6,3659,6,1,4,1,1.795,1,1,1,1,1,1,5,2076,3,3,1,1,2,2,1
1355,6,3660,3,1,4,5,6.331,1,1,1,1,1,1,0,2020,2,1,1,1,0,0,0
1356,6,3663,4,1,4,5,17.467,1,1,1,1,1,1,0,2086,96,1,1,1,2,2,0
1357,6,3665,4,1,4,1,19.581,1,1,1,1,1,0,0,2094,1,2,1,1,2,2,0
1358,6,3665,5,1,4,1,19.49,1,1,1,1,1,0,0,2094,1,2,1,1,2,2,0
1359,6,3668,4,1,4,1,31.886,1,1,1,1,1,1,1,2031,2,2,1,1,0,2,1
1360,6,3668,5,1,4,1,31.974,1,1,1,5,1,1,1,2031,2,2,1,1,0,2,1
1361,6,3671,4,1,5,5,3.691,1,1,1,1,1,0,0,2073,96,1,2,2,0,0,0
1362,6,3675,3,1,4,5,20.718,1,1,1,1,1,0,0,2099,96,96,1,1,2,2,0
1363,6,3679,2,1,0,1,1.809,1,0,1,1,1,1,0,2112,1,1,2,2,2,2,0
1364,6,3679,3,1,0,1,2.169,1,0,1,1,1,1,0,2112,1,1,2,2,2,2,0
1365,6,3680,3,7,8,5,21.806,1,1,1,1,1,0,5,2002,0,0,4,4,1,1,1
1366,6,3682,3,1,5,5,4.018,1,1,5,5,1,0,0,2012,1,1,2,2,0,0,5
1367,6,3693,4,1,4,5,20.332,1,1,1,1,1,0,0,2019,1,1,1,1,0,0,0
1368,6,3697,4,1,4,1,23.997,1,1,1,1,1,1,0,2044,9,1,1,1,2,2,0
1369,6,3710,3,1,5,5,10.579,1,1,5,5,1,5,0,2090,2,1,2,2,2,2,5
1370,6,3713,3,1,4,5,23.248,1,1,1,1,1,1,5,2105,1,1,1,1,2,2,1
1371,6,3716,3,1,4,1,28.337,1,1,1,1,1,1,0,2030,1,1,1,1,2,2,0
1372,6,3716,4,1,4,1,27.777,1,1,1,1,1,1,5,2030,1,1,1,1,2,2,1
1373,6,3717,3,1,4,1,27.983,1,1,1,1,1,1,0,2030,1,1,1,1,2,2,0
1374,6,3717,4,1,4,1,27.509,1,1,1,1,1,1,0,2030,1,1,1,1,2,2,0
1375,6,3719,5,1,5,1,24.59,1,1,1,1,1,1,0,2061,2,2,2,2,0,0,0
1376,6,3722,3,1,5,5,3.426,1,1,1,1,1,1,0,2102,96,96,2,2,2,2,0
1377,6,3728,4,1,4,5,28.285,1,1,1,1,1,1,0,2004,1,1,1,1,0,0,0
1378,6,3730,3,1,4,1,27.26,1,5,5,5,5,5,0,2014,1,1,1,1,2,2,5
1379,6,3730,4,1,4,1,26.807,1,5,5,5,5,5,0,2014,1,1,1,1,2,2,5
1380,6,3737,5,4,0,5,3.716,1,0,1,1,1,5,0,2030,2,2,3,1,0,0,0
1381,6,3738,3,1,4,1,9.564,1,1,1,1,1,1,0,2063,7,7,1,1,2,2,0
1382,6,3738,8,1,4,1,9.201,1,1,1,1,1,1,1,2063,7,7,1,1,2,2,1
1383,6,3739,5,1,0,5,2.29,1,0,1,1,1,0,0,2062,2,2,2,2,0,0,0
1384,6,3740,3,4,0,5,1.289,1,0,1,1,1,1,1,2116,0,0,2,1,2,2,1
1385,6,3741,4,7,8,5,2.657,1,5,1,1,1,1,5,2057,0,0,5,5,1,1,1
1386,6,3742,3,1,13,1,5.993,1,1,1,1,1,1,0,2049,1,1,2,2,0,0,0
1387,6,3742,4,1,0,1,5.806,1,0,1,1,1,1,0,2049,0,0,2,4,2,1,5
1388,6,3743,2,1,0,1,10.357,1,0,1,1,5,1,0,2087,4,4,2,2,1,1,0
1389,6,3743,3,1,0,1,10.237,1,0,1,1,5,1,0,2087,4,4,2,2,1,1,0
1390,6,3747,3,1,4,5,23.196,1,1,1,1,1,1,1,2111,0,0,1,1,0,0,1
1391,6,3750,3,1,4,1,3.244,1,1,1,1,1,0,1,2098,1,1,1,1,2,2,1
1392,6,3750,4,1,4,1,3.338,1,1,1,1,1,1,0,2098,1,1,1,1,2,2,0
